epoch,loss
1,176.4483153606835
2,4.761780774445537
3,4.282815717972603
4,3.992079444874124
5,3.8136585927722577
6,3.6684681022541095
7,3.525687101372483
8,3.3803113133954272
9,3.226658679272118
10,3.0607350193958576
11,2.8815425626210796
12,2.6920367690962133
13,2.502310525197169
14,2.3245150586969223
15,2.1657004679840557
16,2.0255053175878213
17,1.9016316803418138
18,1.7922978752464556
19,1.6954791952448984
20,1.6077830643483446
21,1.5272039552051424
22,1.4531661507163407
23,1.385651374558825
24,1.3249339848865478
25,1.2652019779409134
26,1.2142004872829177
27,1.1677997149836834
28,1.123189024504391
29,1.0790121118488492
30,1.037421491057398
31,0.9995572318046481
32,0.9646848214446498
33,0.9325536521919273
34,0.9036206217076463
35,0.8767659344436651
36,0.8517555657831272
37,0.8284537501964666
38,0.8071074098935535
39,0.7879217351726334
40,0.7697979263803717
41,0.752803544012149
42,0.7366262710155317
43,0.7212112185817665
44,0.7066242711375352
45,0.6927912813394631
46,0.6796856709677838
47,0.667470968647824
48,0.6557281250331108
49,0.6457353413235437
50,0.6370168610831232
51,0.6286971034749766
52,0.6210222143834738
53,0.6143311554458696
54,0.6083153741321452
55,0.6028050291720835
56,0.5974113354275994
57,0.5926156252079163
58,0.5881334771125705
59,0.5835703818316359
60,0.5790367593650484
61,0.5745375709191106
62,0.5700268610735865
63,0.5654463920342844
64,0.5607460758531294
65,0.5565960320132567
66,0.5532123909737401
67,0.5498262624032823
68,0.5464461374074155
69,0.5428875769254154
70,0.5393193961059325
71,0.5356893863406693
72,0.5319571003785193
73,0.5279812043900911
74,0.5240894570218482
75,0.5198641232379938
76,0.5157099246457056
77,0.5112034272573709
78,0.5066896893524236
79,0.5019889333055108
80,0.4972301556279762
81,0.4920670688413165
82,0.48634556230187503
83,0.4805699633560765
84,0.4748287618160248
85,0.4689381618381503
86,0.4631184021457975
87,0.45703074697331736
88,0.4509390374415987
89,0.44475577092362006
90,0.4385318233095582
91,0.43224098672838995
92,0.42570022335024665
93,0.4192866519756512
94,0.4127951844515894
95,0.4063203215903387
96,0.39988320714404857
97,0.393334643798184
98,0.38658301718994964
99,0.38028141817935274
100,0.3738169118707672
101,0.3672860550889127
102,0.3608765317826789
103,0.35454091105384605
104,0.34798104881283837
105,0.34175328974042124
106,0.33537416419871613
107,0.32915935557658965
108,0.3230739796318163
109,0.3169190664825259
110,0.31095574464700587
111,0.3054023720285999
112,0.29962397431214305
113,0.29386078109713387
114,0.28847609431877524
115,0.2830709136441013
116,0.27803081690526027
117,0.2731304496461505
118,0.26834613043926303
119,0.2636351765788967
120,0.25923401914444566
121,0.2550150004900954
122,0.25093262527738497
123,0.24696888248473514
124,0.24302623341067875
125,0.23953050603664852
126,0.23615239373442903
127,0.23267340700962003
128,0.22942649166919643
129,0.22640881237324617
130,0.22348922798444024
131,0.22079964953995726
132,0.218033548222242
133,0.21571870180353642
134,0.21310887776918433
135,0.21031292842566576
136,0.20782370311252224
137,0.20518500451881636
138,0.20282222970091976
139,0.20048298148409804
140,0.19833589486620185
141,0.1963060023009038
142,0.1942867078066394
143,0.19231414328649216
144,0.1905570629823825
145,0.18876482882176238
146,0.1869486064892629
147,0.18537054489469285
148,0.1837046440916284
149,0.18240029548833528
150,0.18080791158888307
151,0.17954030192567866
152,0.17809555868568602
153,0.176960842536367
154,0.17572458190782325
155,0.17452447315926625
156,0.17341603278722492
157,0.17255344855185412
158,0.17163177359982357
159,0.17033163762544734
160,0.16960466731472837
161,0.16866015215845198
162,0.16777148415884077
163,0.16705496217281082
164,0.16632268468854117
165,0.16542759865065895
166,0.16494758068689197
167,0.164089997168182
168,0.163515473406607
169,0.16302075711242653
170,0.16266378096904657
171,0.16184203595596885
172,0.16133560291352192
173,0.16086806832309364
174,0.1604316090457114
175,0.15987934400181453
176,0.15959725885018217
177,0.15903558648693397
178,0.15861643731898412
179,0.15841795358994334
180,0.15796116768096505
181,0.1575101124683842
182,0.1572458472241458
183,0.15688649738339244
184,0.15660432971345517
185,0.15644846328477804
186,0.1560438156106192
187,0.15562408310622738
188,0.15552738137179095
189,0.15524685374582708
190,0.15506181283470144
191,0.1546810942396989
192,0.15452532193505963
193,0.15433184360823085
194,0.15429563802754592
195,0.15436782304776314
196,0.15387125914762875
197,0.15372636455371377
198,0.1536810067363415
199,0.15351153357371547
200,0.1535027047998274
201,0.15334670298469927
202,0.1530947356850974
203,0.1530470880429124
204,0.15314839913147718
205,0.15304378753678805
206,0.1530508873325295
207,0.1528669751859946
208,0.15287970745546117
209,0.15271414364888491
210,0.15280098264709518
211,0.15277746351725163
212,0.15254984481938125
213,0.15256666718478798
214,0.15256547467235576
215,0.15239481876402505
216,0.15239956493711576
217,0.1523249292541037
218,0.15230851689452762
219,0.15228650880546835
220,0.15238451089038846
221,0.15213727453474926
222,0.15226959779173854
223,0.1521912953829261
224,0.1522038391869404
225,0.15218419433074828
226,0.15245198600923468
227,0.1521719021618062
228,0.15227497928252107
229,0.15202412268352022
230,0.152362105737282
231,0.1521563391412461
232,0.1523888002078434
233,0.1519991182437524
234,0.15224639259925468
235,0.15203970615921186
236,0.1520318737436958
237,0.15260373990355097
238,0.152075233771571
239,0.15197049628122608
240,0.15188120565846575
241,0.15206519122283707
242,0.15210863282478787
243,0.15215066154015316
244,0.151993752108448
245,0.1520059439189933
246,0.15214356976995322
247,0.1518220898032971
248,0.15190955343079515
249,0.15197669271784572
250,0.15193810832491764
251,0.1517792676418563
252,0.15186079144097436
253,0.15168681633376796
254,0.15174695346409348
255,0.15164820384492325
256,0.1516794398524829
257,0.15175247416498017
258,0.1516595358312956
259,0.15171235507309305
260,0.15151148637135822
261,0.1516541571968407
262,0.15163834485735536
263,0.15170801073247547
264,0.15144599966112493
265,0.15148495966330833
266,0.15144433876096028
267,0.15154594904440846
268,0.15149329932043798
269,0.15186500577140602
270,0.15131024850666913
271,0.1514107385695111
272,0.15148046147499442
273,0.1514573247805727
274,0.15148345749148653
275,0.15145507493999907
276,0.1513484681330833
277,0.1511564904629619
278,0.1512711607370822
279,0.15127199422608842
280,0.15115358506476767
281,0.15126131554314204
282,0.151323425852409
283,0.1511556702176208
284,0.1512719990953227
285,0.15129580729030329
286,0.15128417603731328
287,0.1510868670099587
288,0.15110954755331635
289,0.15126271433720703
290,0.1513494736223565
291,0.15125136751488644
292,0.1510620626565925
293,0.1511621945100836
294,0.15088927363453775
295,0.15077310367538319
296,0.15072185314110298
297,0.15089664365579988
298,0.15085765257053876
299,0.15069841469925394
300,0.15079575297738582
